"mes";"A1";"pais";"ccaa";"A13";"aloja";"motivo";"A16";"gastototal";"gastomedio"
6;4;11;1;5;3;1;6;859.81322893;171.962645786
6;4;3;9;6;3;1;6;668.46797865;111.411329775
6;4;3;9;7;1;1;6;845.34853994;120.764077134286
6;4;3;9;5;1;1;6;895.04601641;179.009203282
6;4;3;10;7;1;1;6;903.44027406;129.062896294286
6;4;13;9;2;1;1;6;1304.1501325;652.07506625
6;4;3;9;1;1;1;6;253.56837135;253.56837135
6;4;15;9;3;1;1;6;3006.0774456;1002.0258152
6;4;13;9;3;1;1;6;1452.3862252;484.128741733333
6;4;11;9;3;1;1;6;716.44820917;238.816069723333
6;4;11;9;6;3;1;6;642.43718747;107.072864578333
6;2;8;1;10;3;1;6;524.66654173;52.466654173
6;2;15;10;11;3;1;6;6151.0230256;559.183911418182
6;2;8;10;14;3;1;6;697.23966674;49.8028333385714
6;2;8;10;7;1;1;1;956.05001207;136.578573152857
6;2;8;10;30;3;3;6;1500.5032593;50.01677531
6;2;8;10;23;3;1;6;1179.7818828;51.2948644695652
6;2;8;10;3;1;1;6;660.41586205;220.138620683333
6;2;8;14;30;3;1;6;1638.2235002;54.6074500066667
6;2;1;10;14;2;1;1;1228.4328714;87.7452051
6;2;12;10;7;1;1;1;1240.8088409;177.258405842857
6;2;10;10;9;1;1;6;1408.1241314;156.458236822222
6;2;8;10;7;1;1;1;836.27098449;119.467283498571
6;2;8;10;10;1;1;1;963.65192217;96.365192217
6;2;8;10;10;1;1;1;992.59520961;99.259520961
6;2;8;10;3;1;1;1;614.30628296;204.768760986667
6;2;8;10;5;1;1;1;905.14449892;181.028899784
6;2;8;10;5;1;1;1;905.14449892;181.028899784
6;2;8;10;11;3;1;6;681.33782893;61.93980263
6;2;8;10;3;1;1;6;488.55421277;162.851404256667
6;2;8;10;7;3;1;6;497.37732517;71.0539035957143
6;2;8;10;10;1;1;1;822.57952757;82.257952757
6;2;8;10;6;1;1;6;684.62974241;114.104957068333
6;2;8;10;10;1;1;1;822.57952757;82.257952757
6;2;8;10;7;1;1;6;965.92420515;137.989172164286
6;2;8;10;5;2;1;6;950.64571947;190.129143894
6;2;1;10;13;3;1;6;772.71198493;59.4393834561538
6;2;1;14;35;3;3;6;1873.186118;53.5196033714286
6;2;2;10;9;3;3;6;803.01845717;89.2242730188889
6;2;8;10;3;1;1;1;614.30628296;204.768760986667
6;2;8;10;3;3;2;6;508.29675234;169.43225078
6;2;8;10;5;1;1;1;905.14449892;181.028899784
6;2;8;10;11;3;1;6;638.94191659;58.0856287809091
6;2;8;10;11;3;1;6;697.54138009;63.4128527354545
6;2;8;10;3;1;1;6;660.41586205;220.138620683333
6;2;8;3;7;3;1;6;590.17317517;84.3104535957143
6;2;8;3;7;1;1;1;1041.5012026;148.785886085714
6;2;8;3;1;3;2;6;191.27483426;191.27483426
6;2;15;3;6;3;3;6;1710.6895105;285.114918416667
6;2;1;3;3;1;1;6;861.2943965;287.098132166667
6;2;1;3;3;1;2;6;925.11251721;308.37083907
6;2;1;3;12;3;3;6;1191.0713689;99.2559474083333
6;2;13;3;35;3;3;6;4442.1334135;126.918097528571
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;6;2;1;6;966.92195079;161.153658465
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;9;3;2;6;785.02435495;87.2249283277778
6;2;8;4;5;3;1;6;854.847193;170.9694386
6;2;8;4;7;1;1;1;1101.7744069;157.396343842857
6;2;8;4;11;1;1;1;1500.6497101;136.422700918182
6;2;8;4;11;1;1;1;1439.4013005;130.854663681818
6;2;8;4;10;1;1;1;1142.511794;114.2511794
6;2;8;4;14;2;1;6;1907.7830167;136.270215478571
6;2;8;4;7;2;1;6;1179.6572994;168.522471342857
6;2;8;4;7;2;1;1;1348.9228693;192.703267042857
6;2;8;4;7;1;1;1;898.44839423;128.349770604286
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;7;2;1;6;951.37164212;135.910234588571
6;2;8;4;10;1;1;1;1361.7425351;136.17425351
6;2;8;4;7;1;1;6;1082.1922693;154.598895614286
6;2;8;4;8;1;1;1;982.70098001;122.83762250125
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;10;1;1;1;1395.5095948;139.55095948
6;2;8;4;11;1;1;6;1379.3066879;125.391517081818
6;2;8;4;7;2;1;6;1067.1654953;152.452213614286
6;2;8;4;7;1;1;6;1050.1118974;150.015985342857
6;2;8;4;4;3;1;6;591.83406534;147.958516335
6;2;8;4;5;3;3;6;597.78568326;119.557136652
6;2;8;4;7;1;1;1;1101.7744069;157.396343842857
6;2;8;4;7;2;1;6;1067.1654953;152.452213614286
6;2;8;4;7;2;1;6;890.11502641;127.159289487143
6;2;5;4;10;1;1;6;1242.317801;124.2317801
6;2;5;4;10;1;1;6;1185.7616699;118.57616699
6;2;5;4;7;1;1;6;957.1775474;136.739649628571
6;2;5;4;12;1;1;6;1535.6200059;127.968333825
6;2;5;4;21;1;1;6;1912.2089976;91.0575713142857
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;7;1;1;1;898.44839423;128.349770604286
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;4;1;1;1;796.22296547;199.0557413675
6;2;8;4;7;1;1;1;1086.5559688;155.222281257143
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;7;3;1;6;541.9199141;77.4171305857143
6;2;8;4;7;2;1;1;1462.7042118;208.957744542857
6;2;8;4;11;1;1;1;1500.6497101;136.422700918182
6;2;8;4;10;2;1;6;1306.520087;130.6520087
6;2;8;4;7;2;1;1;1258.2246026;179.7463718
6;2;8;4;14;1;1;1;1804.2598592;128.875704228571
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;7;1;1;1;1101.7744069;157.396343842857
6;2;8;4;14;1;1;1;1711.0384451;122.217031792857
6;2;8;4;10;1;1;1;1395.5095948;139.55095948
6;2;8;4;7;2;1;1;1274.5966372;182.085233885714
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;4;4;12;1;1;1;2267.4056691;188.950472425
6;2;8;4;10;1;1;1;1384.6525235;138.46525235
6;2;8;4;11;1;1;6;1379.3066879;125.391517081818
6;2;8;4;46;3;1;6;3881.4736619;84.3798622152174
6;2;8;4;7;1;1;6;1050.1118974;150.015985342857
6;2;8;4;11;1;1;6;1407.7663389;127.978758081818
6;2;8;4;7;2;1;6;1179.6572994;168.522471342857
6;2;8;4;7;1;1;6;878.70242037;125.528917195714
6;2;5;4;13;1;1;6;1469.1506017;113.011584746154
6;2;5;4;10;1;1;6;1355.0297124;135.50297124
6;2;5;4;7;1;1;6;992.73163011;141.818804301429
6;2;5;4;7;1;1;6;957.1775474;136.739649628571
6;2;5;4;6;2;1;6;904.45231698;150.74205283
6;2;1;4;7;1;1;1;1147.0817495;163.868821357143
6;2;1;4;11;2;1;6;1594.7888487;144.980804427273
6;2;1;4;10;1;1;1;1452.0813632;145.20813632
6;2;1;4;14;1;1;1;1813.7925229;129.556608778571
6;2;1;4;9;1;1;1;1354.3888315;150.487647944444
6;2;6;4;10;1;1;1;1530.8222259;153.08222259
6;2;1;4;8;1;1;1;1252.9375866;156.617198325
6;2;1;4;14;1;1;1;2090.3892371;149.313516935714
6;2;1;4;6;1;1;1;1060.1259677;176.687661283333
6;2;1;4;10;1;1;1;1452.0813632;145.20813632
6;2;1;4;5;1;1;6;1094.7256009;218.94512018
6;2;1;4;17;3;1;6;1342.4620188;78.9683540470588
6;2;1;4;6;1;1;1;1035.9523554;172.6587259
6;2;11;4;7;1;1;1;1316.0029968;188.000428114286
6;2;11;4;7;1;1;1;1267.8538966;181.121985228571
6;2;11;4;6;1;1;1;1116.1400772;186.0233462
6;2;11;4;7;1;1;1;1215.0673439;173.581049128571
6;2;11;4;6;3;1;6;742.46965645;123.744942741667
6;2;11;4;30;3;2;6;1994.3448565;66.4781618833333
6;2;11;4;5;1;1;6;1257.5452573;251.50905146
6;2;11;4;6;1;1;1;1107.3808075;184.563467916667
6;2;1;4;10;1;1;1;1452.0813632;145.20813632
6;2;1;4;7;1;1;1;1147.0817495;163.868821357143
6;2;1;4;3;1;1;6;703.11585642;234.37195214
6;2;1;4;14;1;1;1;1813.7925229;129.556608778571
6;2;10;4;12;1;1;1;1841.8338337;153.486152808333
6;2;13;4;3;1;1;6;1365.1122645;455.0374215
6;2;10;4;12;1;1;6;1540.2736207;128.356135058333
6;2;10;4;9;1;1;6;1534.4568946;170.495210511111
6;2;10;4;3;1;2;6;1095.631325;365.210441666667
6;2;10;4;11;1;1;1;1460.0951967;132.735926972727
6;2;10;4;5;1;1;1;1126.4388048;225.28776096
6;2;8;5;7;2;1;6;1044.5583611;149.222623014286
6;2;8;5;4;1;1;1;796.22296547;199.0557413675
6;2;8;5;7;3;1;6;751.96333377;107.423333395714
6;2;8;5;7;3;1;6;861.30812164;123.044017377143
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;10;1;1;1;1395.5095948;139.55095948
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;1;5;10;2;1;6;1710.7946504;171.07946504
6;2;1;5;7;1;1;1;1147.0817495;163.868821357143
6;2;1;5;8;1;1;1;1051.6827038;131.460337975
6;2;1;5;14;1;1;1;1813.7925229;129.556608778571
6;2;12;5;7;1;1;6;1468.2072792;209.743897028571
6;2;12;5;7;1;1;6;1361.581871;194.511695857143
6;2;12;5;7;1;1;6;1468.2072792;209.743897028571
6;2;12;5;7;1;1;6;1468.2072792;209.743897028571
6;2;8;5;5;1;1;1;802.45053491;160.490106982
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;10;1;1;1;1395.5095948;139.55095948
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;21;3;1;6;1411.0560133;67.1931434904762
6;2;8;5;13;3;3;6;800.03947453;61.5414980407692
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;14;1;1;1;1516.7752229;108.34108735
6;2;8;5;10;1;1;1;1395.5095948;139.55095948
6;2;8;5;14;3;1;6;1067.9184736;76.2798909714286
6;2;8;5;7;3;1;6;751.96333377;107.423333395714
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;1;5;15;1;1;1;1920.9371598;128.06247732
6;2;6;5;8;1;1;6;1624.5036598;203.062957475
6;2;1;5;13;1;1;1;1727.0790048;132.852231138462
6;2;2;5;14;1;1;1;1769.0953442;126.363953157143
6;2;12;5;35;3;2;6;2093.7294544;59.8208415542857
6;2;12;5;7;1;1;6;1205.0837004;172.154814342857
6;2;12;5;7;1;1;6;1468.2072792;209.743897028571
6;2;12;5;7;1;1;1;1288.585522;184.083646
6;2;8;5;14;3;1;6;913.68753097;65.2633950692857
6;2;8;5;7;3;1;6;751.96333377;107.423333395714
6;2;8;5;10;1;1;6;1258.6104442;125.86104442
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;1;10;4;1;1;6;592.78206341;148.1955158525
6;2;1;10;4;1;1;6;728.04963738;182.012409345
6;2;1;12;5;1;1;6;965.74911126;193.149822252
6;2;1;10;5;1;1;6;1032.4881275;206.4976255
6;2;1;10;1;1;2;6;505.42003649;505.42003649
6;2;3;14;22;3;1;6;1479.1821038;67.2355501727273
6;2;13;10;30;3;3;6;2830.0845166;94.3361505533333
6;2;3;10;1;1;2;1;334.88353488;334.88353488
6;2;3;10;9;3;3;6;656.90552581;72.9895028677778
6;2;3;10;3;1;2;1;713.2480015;237.749333833333
6;2;3;10;4;1;2;6;775.4938522;193.87346305
6;2;3;10;4;1;2;6;775.4938522;193.87346305
6;2;5;10;4;1;1;6;583.34726493;145.8368162325
6;2;5;10;14;1;2;6;1826.2676122;130.447686585714
6;2;5;10;10;3;1;6;879.53706501;87.953706501
6;2;12;10;9;3;1;6;1089.9946915;121.110521277778
6;2;12;10;11;3;1;6;819.08640912;74.4624008290909
6;2;9;10;35;3;3;6;1927.0522135;55.0586346714286
6;2;12;10;6;1;1;6;912.89705975;152.149509958333
6;2;9;10;3;3;3;6;515.96732846;171.989109486667
6;2;12;10;9;1;1;6;1234.0163914;137.112932377778
6;2;12;10;14;1;1;6;1387.4252856;99.1018061142857
6;2;10;10;18;1;1;6;2079.7874269;115.543745938889
6;2;10;10;7;1;3;6;1263.4428186;180.491831228571
6;2;10;10;5;3;1;6;968.8941487;193.77882974
6;2;1;10;14;3;1;6;784.24619401;56.0175852864286
6;2;1;10;11;1;2;6;1885.1457365;171.376885136364
6;2;1;10;3;1;2;6;860.61072411;286.87024137
6;2;3;10;21;3;3;6;953.75081861;45.4167056480952
6;2;8;10;3;1;1;6;646.00512786;215.33504262
6;2;3;10;4;1;2;6;911.50287226;227.875718065
6;2;15;10;6;1;2;6;4599.161466;766.526911
6;2;14;10;40;3;1;6;3775.4156445;94.3853911125
6;2;12;8;21;1;3;6;1767.3866979;84.1612713285714
6;2;5;10;4;1;1;6;583.34726493;145.8368162325
6;2;14;10;20;3;3;6;2237.2059353;111.860296765
6;2;9;10;7;1;1;6;1019.7221649;145.674594985714
6;2;9;10;4;1;1;6;825.00956547;206.2523913675
6;2;9;10;3;1;2;6;614.15186042;204.717286806667
6;2;12;10;8;3;1;6;1114.8733957;139.3591744625
6;2;12;10;7;1;2;6;1252.7255104;178.9607872
6;2;14;13;35;3;3;6;4221.4869503;120.613912865714
6;2;12;8;14;1;2;6;2451.7794352;175.127102514286
6;2;14;3;6;3;3;6;1583.7029532;263.9504922
6;2;13;13;11;1;1;6;3331.4687233;302.860793027273
6;2;3;13;3;1;2;6;1038.7160023;346.238667433333
6;2;3;13;3;1;2;6;824.80678567;274.935595223333
6;2;3;13;14;3;3;6;1151.4369477;82.2454962642857
6;2;13;10;14;1;1;6;3095.1662133;221.08330095
6;2;12;13;6;1;1;1;1970.0579316;328.3429886
6;2;12;13;4;1;2;6;1096.7262007;274.181550175
6;2;12;13;4;1;2;6;1441.5994107;360.399852675
6;2;14;13;1;1;1;1;1263.3449984;1263.3449984
6;2;13;13;3;1;1;6;1556.1695666;518.723188866667
6;2;14;13;3;1;1;1;1213.6529638;404.550987933333
6;2;3;13;7;1;1;6;1315.9862636;187.998037657143
6;2;3;10;3;1;2;6;744.36907032;248.12302344
6;2;3;13;3;1;3;6;629.36297693;209.787658976667
6;1;3;14;17;1;1;6;1427.4950146;83.9702949764706
6;1;3;10;17;3;3;6;1501.4081299;88.3181252882353
6;1;8;10;7;1;1;6;606.00803006;86.5725757228571
6;1;12;10;14;1;3;6;945.58031517;67.5414510835714
6;1;2;10;14;1;1;6;1402.5283145;100.180593892857
6;1;2;10;7;3;1;6;549.15287975;78.4504113928571
6;1;3;9;7;3;1;6;676.48353247;96.6405046385714
6;1;14;9;3;1;1;6;1093.2548483;364.418282766667
6;3;15;1;4;1;1;6;1192.8677366;298.21693415
6;3;15;1;5;1;1;6;1439.5399819;287.90799638
6;3;7;7;3;1;1;1;656.74647605;218.915492016667
6;3;14;4;8;1;1;1;3034.817231;379.352153875
6;3;14;9;4;1;1;1;479.6725539;119.918138475
6;3;15;9;2;1;1;1;314.91381624;157.45690812
6;1;1;10;14;3;1;6;542.29739588;38.7355282771429
6;1;3;10;10;3;1;6;667.50155019;66.750155019
6;1;3;9;8;1;1;6;856.4476699;107.0559587375
6;1;6;9;10;2;1;6;802.11560323;80.211560323
6;1;3;12;21;3;1;6;871.39021553;41.4947721680952
6;1;5;9;5;1;1;6;742.40153754;148.480307508
6;1;6;16;1;2;1;6;161.17062326;161.17062326
6;1;6;6;7;1;1;6;1312.6234757;187.517639385714
6;1;8;6;9;2;1;6;1024.7187609;113.8576401
6;2;12;10;10;1;1;1;1505.6184849;150.56184849
6;2;12;10;12;3;1;6;902.63351361;75.2194594675
6;2;2;14;10;1;2;6;1654.8078093;165.48078093
6;2;2;10;14;2;1;6;1384.7818037;98.9129859785714
6;2;6;10;14;3;1;6;1009.2366588;72.0883327714286
6;2;1;10;14;1;1;6;1687.5143632;120.536740228571
6;2;1;10;7;2;1;6;1032.4406382;147.491519742857
6;2;1;14;14;3;1;6;955.66864249;68.2620458921429
6;2;13;13;2;1;1;6;1533.3952848;766.6976424
6;2;12;1;14;3;1;6;1190.6061601;85.04329715
6;2;12;14;7;2;1;6;1133.814226;161.973460857143
6;2;2;10;19;3;1;6;1588.0437546;83.5812502421053
6;2;3;14;7;1;1;1;1177.4556385;168.207948357143
6;2;2;14;10;3;1;6;804.93850759;80.493850759
6;2;1;7;7;3;2;6;766.97590183;109.567985975714
6;2;1;10;8;1;1;1;1157.4926277;144.6865784625
6;2;1;10;6;2;1;6;744.19116271;124.031860451667
6;2;1;10;20;3;1;6;1307.239683;65.36198415
6;2;8;10;7;1;1;6;1115.6519018;159.378843114286
6;2;8;9;7;1;1;6;1099.5919039;157.0845577
6;2;8;9;4;1;1;6;905.75923703;226.4398092575
6;2;8;9;2;1;1;6;580.53713995;290.268569975
6;2;1;9;3;1;1;6;716.30808228;238.76936076
6;2;1;9;4;1;1;6;865.27898921;216.3197473025
6;2;1;9;7;1;1;6;989.87608937;141.41086991
6;2;12;9;9;1;1;1;1478.3513268;164.261258533333
6;2;12;9;9;1;1;1;1652.0723641;183.563596011111
6;2;12;9;1;1;2;6;754.81805032;754.81805032
6;2;3;9;10;3;3;6;649.15017176;64.915017176
6;2;15;15;53;2;3;6;3710.268993;70.0050753396226
6;2;15;9;6;1;1;6;1590.3372616;265.056210266667
6;2;15;9;7;1;1;6;1804.0956553;257.727950757143
6;2;8;9;4;1;1;6;905.75923703;226.4398092575
6;2;8;9;7;2;1;6;1001.7944434;143.113491914286
6;2;8;9;2;1;2;6;737.22719491;368.613597455
6;2;8;9;10;1;1;6;1422.2083855;142.22083855
6;2;8;9;7;1;1;1;1229.78351;175.683358571429
6;2;1;9;21;3;1;6;1349.3675181;64.2555961
6;2;1;9;7;1;1;6;989.87608937;141.41086991
6;2;1;9;5;1;1;6;1010.8597925;202.1719585
6;2;1;9;2;3;3;6;389.03965756;194.51982878
6;2;12;9;11;1;1;6;2157.7387149;196.158064990909
6;2;12;9;9;1;1;1;1696.4816311;188.497959011111
6;2;12;9;7;1;1;1;1211.6071759;173.086739414286
6;2;12;9;9;1;1;1;1742.7974789;193.644164322222
6;2;15;9;3;2;1;6;1133.7298955;377.909965166667
6;2;15;9;6;2;1;6;1475.5947899;245.932464983333
6;2;15;12;5;1;2;6;1745.0547594;349.01095188
6;2;6;12;14;2;1;6;1575.4682082;112.533443442857
6;2;8;5;6;1;1;6;1077.1965053;179.532750883333
6;2;8;5;7;3;1;6;752.61462115;107.51637445
6;2;8;5;9;3;1;6;1381.4948415;153.499426833333
6;2;8;5;9;1;1;6;1252.6128719;139.179207988889
6;2;2;5;10;1;1;6;1690.9474094;169.09474094
6;2;2;5;11;1;1;6;2515.1454585;228.649587136364
6;2;2;5;11;1;1;6;1391.2498453;126.477258663636
6;2;2;5;11;1;1;1;1760.8523013;160.077481936364
6;2;1;5;10;1;1;1;1452.0813632;145.20813632
6;2;1;5;7;1;1;1;1040.7453202;148.677902885714
6;2;1;5;7;1;1;1;1147.0817495;163.868821357143
6;2;1;5;14;1;1;1;1813.7925229;129.556608778571
6;2;8;5;7;1;1;1;1014.6134306;144.9447758
6;2;8;5;7;1;1;6;1176.4344329;168.062061842857
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;4;5;14;1;1;6;1622.1867606;115.8704829
6;2;4;5;14;1;1;1;1928.4944307;137.749602192857
6;2;4;5;7;1;1;6;1222.754369;174.679195571429
6;2;4;5;7;1;1;1;1257.0483217;179.578331671429
6;2;8;5;8;1;1;6;1273.031496;159.128937
6;2;8;5;11;1;1;1;1360.6436454;123.694876854545
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;7;3;1;6;752.61462115;107.51637445
6;2;2;5;14;1;1;1;1768.7668648;126.340490342857
6;2;2;5;12;1;1;1;1838.8454266;153.237118883333
6;2;2;5;11;1;1;6;1808.968879;164.451716272727
6;2;2;5;7;1;1;1;1093.609868;156.229981142857
6;2;1;5;8;1;1;1;1252.9375866;156.617198325
6;2;1;5;4;1;2;6;1151.3361141;287.834028525
6;2;1;5;15;1;1;1;1905.0556184;127.003707893333
6;2;1;5;13;1;1;1;1727.0790048;132.852231138462
6;2;8;5;15;1;1;1;1684.8785706;112.32523804
6;2;8;5;15;1;1;1;1853.9710534;123.598070226667
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;7;1;1;1;898.44839423;128.349770604286
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;4;5;7;1;1;1;1218.7126693;174.1018099
6;2;4;5;6;1;1;1;1119.4886108;186.581435133333
6;2;4;5;7;3;1;6;1121.1035342;160.157647742857
6;2;4;5;10;1;1;6;1548.336891;154.8336891
6;2;5;4;4;1;1;6;806.36372275;201.5909306875
6;2;5;4;5;3;1;6;597.78568326;119.557136652
6;2;8;4;7;1;1;1;898.44839423;128.349770604286
6;2;8;4;9;1;1;1;1156.8509912;128.538999022222
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;8;4;11;1;1;1;1140.4767768;103.679706981818
6;2;5;4;30;3;1;6;1430.9926024;47.6997534133333
6;2;8;4;7;1;1;1;1000.1745852;142.8820836
6;2;8;4;11;1;1;1;1227.2548875;111.568626136364
6;2;8;4;9;1;1;1;1280.7612649;142.306807211111
6;2;8;4;7;1;1;1;1106.5110144;158.073002057143
6;2;14;13;4;1;2;6;2274.6114548;568.6528637
6;2;13;13;10;3;1;6;1677.9235572;167.79235572
6;2;15;11;13;3;3;6;2304.9533447;177.304103438462
6;2;14;13;4;1;3;1;1703.8144507;425.953612675
6;2;14;7;30;3;1;6;3219.66905;107.322301666667
6;2;13;13;14;1;1;6;3809.8706629;272.133618778571
6;2;13;13;10;3;1;6;2946.7678759;294.67678759
6;2;15;13;12;3;1;6;3738.5717582;311.547646516667
6;2;15;13;3;1;2;6;3000.514466;1000.17148866667
6;2;15;13;3;1;1;6;2797.5865246;932.528841533333
6;2;13;13;4;3;1;6;1191.1837951;297.795948775
6;2;8;13;6;3;1;6;407.07928001;67.8465466683333
6;2;8;13;3;1;1;6;886.52425503;295.50808501
6;2;8;13;4;1;1;1;1075.1541441;268.788536025
6;2;14;16;6;1;1;6;2264.5777195;377.429619916667
6;2;2;1;10;3;1;6;1004.3433212;100.43433212
6;2;1;1;7;1;1;6;997.78532067;142.540760095714
6;2;2;1;9;2;1;6;1294.0111102;143.779012244444
6;2;1;1;14;1;1;1;1484.3189797;106.022784264286
6;2;1;1;9;2;1;6;1199.7387481;133.304305344444
6;2;1;1;14;1;1;6;1930.3295315;137.880680821429
6;2;1;1;7;2;1;6;1040.0134801;148.5733543
6;2;11;1;7;1;1;6;1171.9820013;167.426000185714
6;2;11;1;7;3;1;1;1203.682554;171.954650571429
6;2;11;1;7;3;1;6;850.00739505;121.429627864286
6;2;11;1;7;2;1;6;1095.025126;156.432160857143
6;2;6;1;7;3;3;6;752.87966013;107.554237161429
6;2;6;1;7;1;1;1;887.87931109;126.839901584286
6;2;6;1;7;1;1;1;887.87931109;126.839901584286
6;2;2;1;5;1;1;6;958.91191673;191.782383346
6;2;2;1;9;3;3;6;747.01622803;83.0018031144444
6;2;1;1;4;1;1;6;745.6642978;186.41607445
6;2;1;1;4;1;2;6;831.98773676;207.99693419
6;2;1;1;13;1;1;6;1813.0483003;139.465253869231
6;2;1;1;6;3;3;6;538.91823969;89.819706615
6;2;11;1;21;3;3;6;1508.3000611;71.8238124333333
6;2;6;1;6;3;1;6;690.42960457;115.071600761667
6;2;11;1;6;1;1;6;1058.0573775;176.34289625
6;2;11;1;6;1;1;6;1027.2522824;171.208713733333
6;2;11;1;160;2;3;6;10061.024616;62.88140385
6;2;6;1;6;3;3;6;629.31202349;104.885337248333
6;2;8;4;6;3;1;6;501.36229208;83.5603820133333
6;2;8;4;10;1;1;1;1142.511794;114.2511794
6;2;8;4;6;1;1;1;1194.4028959;199.067149316667
6;2;8;4;30;3;3;6;1235.4892511;41.1829750366667
6;2;8;4;14;2;1;6;1747.0434596;124.788818542857
6;2;8;4;7;3;1;6;541.9199141;77.4171305857143
6;2;8;4;6;1;1;6;989.34396167;164.890660278333
6;2;8;4;5;1;1;6;778.64038765;155.72807753
6;2;11;4;5;3;1;6;768.23013949;153.646027898
6;2;11;4;7;1;1;6;1269.4583842;181.351197742857
6;2;11;4;5;1;1;6;1198.1661179;239.63322358
6;2;6;9;6;3;3;6;600.9454287;100.15757145
6;2;6;9;7;1;1;6;1251.38808;178.769725714286
6;2;6;9;11;2;1;6;1895.1526918;172.286608345455
6;2;6;9;10;2;1;6;1269.6878939;126.96878939
6;2;6;9;4;3;3;6;723.21094704;180.80273676
6;2;6;9;7;2;1;6;1234.8994796;176.414211371429
6;2;6;9;4;3;1;6;819.2037492;204.8009373
6;2;4;9;7;1;1;1;1303.2906869;186.184383842857
6;2;4;9;7;1;1;6;1134.8793965;162.125628071429
6;2;4;9;7;2;1;6;1384.25234;197.750334285714
6;2;4;9;7;2;1;6;1384.25234;197.750334285714
6;2;4;9;7;2;1;6;1384.25234;197.750334285714
6;2;4;9;7;2;1;6;1384.25234;197.750334285714
6;2;4;9;9;2;1;6;1587.1490679;176.349896433333
6;2;10;9;7;1;1;1;1310.097035;187.156719285714
6;2;10;9;7;1;1;1;1417.3542232;202.479174742857
6;2;10;9;10;2;1;1;2240.7519242;224.07519242
6;2;10;9;7;1;1;1;1462.3447689;208.906395557143
6;2;10;9;7;1;1;1;1417.3542232;202.479174742857
6;2;8;9;4;1;1;1;820.83479715;205.2086992875
6;2;8;9;7;1;1;1;1031.0812943;147.297327757143
6;2;8;9;3;1;1;6;749.73219786;249.91073262
6;2;8;9;7;2;1;6;1335.0711319;190.724447414286
6;2;8;9;8;1;1;1;1332.7036661;166.5879582625
6;2;8;9;7;1;1;1;1245.1822971;177.8831853
6;2;8;9;9;1;1;1;1210.850085;134.538898333333
6;2;4;9;10;1;1;6;1600.5046136;160.05046136
6;2;4;9;7;2;1;6;1384.25234;197.750334285714
6;2;4;9;7;2;1;6;1384.25234;197.750334285714
6;2;4;9;9;1;1;1;1580.5446911;175.616076788889
6;2;4;9;7;1;1;1;1332.1323806;190.3046258
6;2;4;9;8;2;1;6;1597.2003211;199.6500401375
6;2;4;9;7;2;1;1;1578.3668395;225.480977071429
6;2;8;5;7;3;1;6;751.96333377;107.423333395714
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;7;1;1;1;1106.5110144;158.073002057143
6;2;8;5;6;3;1;6;622.11723265;103.686205441667
6;2;12;5;14;1;1;6;2305.4559759;164.67542685
6;2;12;5;7;3;1;6;906.89766116;129.556808737143
6;2;1;5;7;1;1;1;962.83011119;137.547158741429
6;2;1;5;7;1;1;1;1147.0817495;163.868821357143
6;2;1;5;14;1;1;6;2263.090723;161.649337357143
6;2;1;5;21;3;1;6;1367.5672196;65.122248552381
6;2;1;5;14;3;1;6;1219.7317088;87.1236934857143
6;2;1;5;14;3;1;6;1409.6191461;100.687081864286
6;2;9;5;7;1;1;6;1316.3100167;188.0442881
6;2;1;5;7;1;1;6;1234.1305949;176.3043707
6;2;3;5;11;3;1;6;1170.1095752;106.373597745455
6;2;1;5;7;1;1;1;962.83011119;137.547158741429
6;2;3;5;7;1;1;1;1084.7265092;154.960929885714
